movieId,movieId,rating,title,user_count,liked,popularity,us_gross,international_gross,imdb
4998,7102,2.375,['Dragnet (1987)'],4,3,75.0,0.0,0.0,
4999,7104,2.625,['1941 (1979)'],4,2,50.0,0.0,0.0,
5000,7107,3.3333333333333335,['Foul Play (1978)'],3,3,100.0,0.0,0.0,
5001,7108,1.5,['Crime Story (Zhong an zu) (1993)'],1,0,0.0,0.0,0.0,
5002,7110,3.0,['Blind Beast (M\x93juu) (1969)'],1,1,100.0,0.0,0.0,
5003,7111,4.5,"[""Ryan's Daughter (1970)""]",1,1,100.0,0.0,0.0,
5004,7115,3.75,['Deep Red (Profondo rosso) (1975)'],2,2,100.0,0.0,0.0,
5005,7116,4.7,['Diabolique (Les diaboliques) (1955)'],5,5,100.0,0.0,0.0,
5006,7117,3.0,['Leprechaun (1993)'],2,2,100.0,,30468201.0,tt1038988
5007,7121,3.75,"[""Adam's Rib (1949)""]",6,6,100.0,2472641.0,3071090.0,tt1185836
5008,7122,3.75,['King of Hearts (1966)'],2,2,100.0,0.0,0.0,
5009,7123,3.75,['Naked Lunch (1991)'],6,5,83.33333333333334,0.0,0.0,
5010,7125,3.5,['Spring Forward (1999)'],1,1,100.0,0.0,0.0,
5011,7126,4.5,"['Killing of a Chinese Bookie, The (1976)']",1,1,100.0,0.0,0.0,
5012,7130,4.0,['Darling (1965)'],1,1,100.0,0.0,0.0,
5013,7131,3.5,"['Summer Place, A (1959)']",1,1,100.0,0.0,0.0,
5014,7132,4.0,"['Night at the Opera, A (1935)']",11,11,100.0,0.0,0.0,
5015,7135,3.625,['Shoot the Piano Player (Tirez sur le pianiste) (1960)'],4,4,100.0,0.0,0.0,
5016,7136,4.25,['Stolen Kisses (Baisers vol\x82s) (1968)'],4,4,100.0,0.0,0.0,
5017,7137,4.0,"['Cooler, The (2003)']",7,7,100.0,0.0,0.0,
5018,7139,3.8529411764705883,['In America (2002)'],17,16,94.11764705882352,0.0,0.0,
5019,7142,3.0,['Honey (2003)'],2,1,50.0,0.0,0.0,
5020,7143,3.6444444444444444,"['Last Samurai, The (2003)']",45,42,93.33333333333333,140675650.0,578361911.0,tt0325710
5021,7147,3.827272727272727,['Big Fish (2003)'],55,50,90.9090909090909,84109786.0,156276743.0,tt0319061
5022,7149,3.2083333333333335,"[""Something's Gotta Give (2003)""]",12,11,91.66666666666666,157862359.0,337646706.0,tt0337741
5023,7150,2.3,['Stuck on You (2003)'],5,2,40.0,0.0,0.0,
5024,7151,3.75,['Girl with a Pearl Earring (2003)'],4,4,100.0,14730114.0,54798208.0,tt0335119
5025,7152,4.0,"['Statement, The (2003)']",1,1,100.0,0.0,0.0,
5026,7153,4.127840909090909,"['Lord of the Rings: The Return of the King, The (2003)']",176,164,93.18181818181817,478385772.0,1445122625.0,tt0167260
5027,7154,3.4375,['Mona Lisa Smile (2003)'],8,7,87.5,80780273.0,178778023.0,tt0304415
5028,7155,3.25,['Calendar Girls (2003)'],4,3,75.0,0.0,0.0,
5029,7156,4.0,"['Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)']",15,15,100.0,0.0,0.0,
5030,7158,3.3,['House of Sand and Fog (2003)'],10,9,90.0,16466075.0,20457336.0,tt0315983
5031,7160,3.5625,['Monster (2003)'],16,14,87.5,43641017.0,73437720.0,tt0340855
5032,7161,2.5714285714285716,['Cheaper by the Dozen (2003)'],7,3,42.857142857142854,0.0,0.0,
5033,7162,3.28125,['Cold Mountain (2003)'],16,13,81.25,121079205.0,204640944.0,tt0159365
5034,7163,2.95,['Paycheck (2003)'],10,7,70.0,0.0,0.0,
5035,7164,3.3333333333333335,['Peter Pan (2003)'],6,5,83.33333333333334,61301208.0,120601727.0,tt0316396
5036,7165,3.5,"['Company, The (2003)']",2,2,100.0,0.0,0.0,
5037,7171,3.0,['Aileen: Life and Death of a Serial Killer (2003)'],3,3,100.0,0.0,0.0,
5038,7172,4.0,['Distant (Uzak) (2002)'],1,1,100.0,0.0,0.0,
5039,7173,2.3461538461538463,['Along Came Polly (2004)'],13,8,61.53846153846154,0.0,0.0,
5040,7177,4.0,['Osama (2003)'],2,2,100.0,0.0,0.0,
5041,7178,3.5,"['Great Gatsby, The (1974)']",1,1,100.0,144840419.0,351040419.0,tt1343092
5042,7179,4.0,['Wuthering Heights (1992)'],1,1,100.0,25000178.0,33029713.0,tt1798709
5043,7180,4.0,['Odds Against Tomorrow (1959)'],1,1,100.0,0.0,0.0,
5044,7182,3.0,['Lord Love a Duck (1966)'],1,1,100.0,0.0,0.0,
5045,7186,3.5,['Once Upon a Crime... (1992)'],1,1,100.0,10917487.0,21956864.0,tt0907657
5046,7189,1.5,"['Car 54, Where Are You? (1994)']",1,0,0.0,0.0,0.0,
5047,7190,4.0,['Jane Eyre (1970)'],1,1,100.0,0.0,0.0,
5048,7192,2.0,['Only the Strong (1993)'],1,0,0.0,64961738.0,64961738.0,tt0084827
5049,7193,3.5,"['Adventures of Ford Fairlane, The (1990)']",1,1,100.0,0.0,0.0,
5050,7195,3.5,"['Enforcer, The (1951)']",1,1,100.0,0.0,0.0,
5051,7196,3.0,"['Men, The (1950)']",1,1,100.0,0.0,0.0,
5052,7198,3.0,['The Pick-up Artist (1987)'],1,1,100.0,0.0,0.0,
5053,7199,1.0,['Melvin Goes to Dinner (2003)'],1,0,0.0,0.0,0.0,
5054,7204,0.5,['Hells Angels on Wheels (1967)'],1,0,0.0,0.0,0.0,
5055,7206,4.0,['Mon Oncle (My Uncle) (1958)'],1,1,100.0,0.0,0.0,
5056,7207,3.0,['Where the Boys Are (1960)'],1,1,100.0,25000178.0,33029713.0,tt1798709
5057,7208,5.0,['Dr. Jekyll and Mr. Hyde (1941)'],1,1,100.0,0.0,0.0,
5058,7209,3.6666666666666665,"[""M. Hulot?s Holiday (Mr. Hulot's Holiday) (Vacances de Monsieur Hulot, Les) (1953)""]",3,3,100.0,0.0,0.0,
5059,7210,3.8333333333333335,['My Darling Clementine (1946)'],3,3,100.0,0.0,0.0,
5060,7211,4.5,['People Will Talk (1951)'],1,1,100.0,0.0,0.0,
5061,7212,4.0,['I Was a Male War Bride (1949)'],4,4,100.0,0.0,0.0,
5062,7215,4.0,['To Have and Have Not (1944)'],6,6,100.0,0.0,0.0,
5063,7216,3.1666666666666665,['High Sierra (1941)'],3,3,100.0,0.0,0.0,
5064,7217,3.75,['Dark Passage (1947)'],2,2,100.0,0.0,0.0,
5065,7219,4.0,['They Drive by Night (1940)'],1,1,100.0,36312033.0,80840663.0,tt0780504
5066,7222,3.0,['Reefer Madness (a.k.a. Tell Your Children) (1938)'],1,1,100.0,0.0,0.0,
5067,7223,3.1666666666666665,['D.O.A. (1950)'],3,3,100.0,0.0,0.0,
5068,7228,2.5,['Cool World (1992)'],1,1,100.0,0.0,0.0,
5069,7234,3.9,"['Strada, La (1954)']",5,5,100.0,23948203.0,23948203.0,tt0120577
5070,7235,4.0,['Ichi the Killer (Koroshiya 1) (2001)'],7,7,100.0,0.0,0.0,
5071,7236,3.0,"['Boy and His Dog, A (1975)']",2,1,50.0,0.0,0.0,
5072,7238,4.0,['Ashes and Diamonds (Popi¢l i diament) (1958)'],1,1,100.0,0.0,0.0,
5073,7243,,"[""Intolerance: Love's Struggle Throughout the Ages (1916)""]",0,0,,0.0,0.0,
5074,7245,1.0,['Tormented (1960)'],1,0,0.0,221866693.0,557487654.0,tt1637725
5075,7247,3.4,['Chitty Chitty Bang Bang (1968)'],5,4,80.0,0.0,0.0,
5076,7248,3.0,"['Suriyothai (a.k.a. Legend of Suriyothai, The) (2001)']",1,1,100.0,0.0,0.0,
5077,7250,2.0,"['Out of Towners, The (1970)']",1,0,0.0,0.0,0.0,
5078,7254,3.46875,['The Butterfly Effect (2004)'],48,43,89.58333333333334,71432302.0,118444284.0,tt0289879
5079,7255,2.357142857142857,['Win a Date with Tad Hamilton! (2004)'],7,4,57.14285714285714,0.0,0.0,
5080,7256,4.2,['Touching the Void (2003)'],10,10,100.0,0.0,0.0,
5081,7257,2.25,"['Big Bounce, The (2004)']",2,1,50.0,0.0,0.0,
5082,7258,1.5,"['Perfect Score, The (2004)']",1,0,0.0,0.0,0.0,
5083,7260,5.0,['Latter Days (2003)'],1,1,100.0,0.0,0.0,
5084,7263,3.8636363636363638,['Miracle (2004)'],11,11,100.0,79390606.0,79509747.0,tt0349825
5085,7265,3.8333333333333335,"['Dreamers, The (2003)']",9,9,100.0,0.0,0.0,
5086,7266,3.25,"['Lost Skeleton of Cadavra, The (2002)']",2,2,100.0,0.0,0.0,
5087,7272,2.5,['Super Fly (Superfly) (1972)'],1,1,100.0,350077.0,553731.0,tt1512235
5088,7282,0.5,"['Hip Hop Witch, Da (2000)']",1,0,0.0,111942955.0,191524428.0,tt1411704
5089,7283,1.75,['Swing Shift (1984)'],2,1,50.0,0.0,0.0,
5090,7285,3.9375,['Thirteen (2003)'],8,8,100.0,5825321.0,12035418.0,tt0328538
5091,7293,3.2758620689655173,['50 First Dates (2004)'],29,24,82.75862068965517,148941129.0,242105970.0,tt0343660
5092,7294,2.1666666666666665,['Welcome to Mooseport (2004)'],3,1,33.33333333333333,0.0,0.0,
5093,7299,4.0,['Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) (2003)'],1,1,100.0,0.0,0.0,
5094,7300,4.0,['Vanishing Point (1971)'],2,2,100.0,0.0,0.0,
5095,7302,5.0,"['Thief of Bagdad, The (1924)']",1,1,100.0,0.0,0.0,
5096,7303,3.5,['The Diary of Anne Frank (1959)'],5,5,100.0,0.0,0.0,
5097,7305,2.5,['Black Widow (1987)'],1,1,100.0,0.0,0.0,
5098,7307,4.0,['Flesh & Blood (1985)'],1,1,100.0,0.0,0.0,
5099,7308,3.25,"[""King Solomon's Mines (1985)""]",2,2,100.0,0.0,0.0,
5100,7309,4.0,"['Black Pirate, The (1926)']",1,1,100.0,0.0,0.0,
5101,7311,3.0,"['Goodbye, Mr. Chips (1939)']",1,1,100.0,0.0,0.0,
5102,7312,0.5,"['Follow Me, Boys! (1966)']",1,0,0.0,0.0,0.0,
5103,7315,2.0,['Against the Ropes (2004)'],1,0,0.0,0.0,0.0,
5104,7316,2.6666666666666665,['Confessions of a Teenage Drama Queen (2004)'],3,2,66.66666666666666,0.0,0.0,
5105,7317,3.1875,['EuroTrip (2004)'],16,13,81.25,0.0,0.0,
5106,7318,3.0416666666666665,"['Passion of the Christ, The (2004)']",12,9,75.0,0.0,0.0,
5107,7319,3.0,['Club Dread (2004)'],1,1,100.0,0.0,0.0,
5108,7320,4.0,['Dirty Dancing: Havana Nights (2004)'],4,4,100.0,0.0,0.0,
5109,7323,3.7142857142857144,"['Good bye, Lenin! (2003)']",21,19,90.47619047619048,0.0,0.0,
5110,7324,3.5,['Hidalgo (2004)'],7,6,85.71428571428571,23599429.0,39693164.0,tt0139239
5111,7325,2.5,['Starsky & Hutch (2004)'],17,10,58.82352941176471,0.0,0.0,
5112,7327,3.8333333333333335,['Persona (1966)'],9,8,88.88888888888889,0.0,0.0,
5113,7334,3.1666666666666665,"['Front, The (1976)']",3,3,100.0,0.0,0.0,
5114,7335,,['Pickup on South Street (1953)'],0,0,,0.0,0.0,
5115,7340,4.5,['Just One of the Guys (1985)'],1,1,100.0,0.0,0.0,
5116,7343,1.5,['Wisconsin Death Trip (1999)'],1,0,0.0,0.0,0.0,
5117,7346,3.269230769230769,"['Girl Next Door, The (2004)']",13,12,92.3076923076923,0.0,0.0,
5118,7347,3.1666666666666665,['Secret Window (2004)'],6,5,83.33333333333334,59141502.0,113591309.0,tt0363988
5119,7348,3.357142857142857,['Spartan (2004)'],7,6,85.71428571428571,0.0,0.0,
5120,7349,4.5,['Broken Wings (Knafayim Shvurot) (2002)'],1,1,100.0,0.0,0.0,
5121,7352,4.0,['Wilbur Wants to Kill Himself (2002)'],1,1,100.0,0.0,0.0,
5122,7354,3.0,['Mad Dog and Glory (1993)'],1,1,100.0,0.0,0.0,
5123,7355,5.0,"[""Mr. Toad's Wild Ride (a.k.a. The Wind in the Willows) (1996)""]",1,1,100.0,0.0,0.0,
5124,7357,3.75,['Peyton Place (1957)'],2,2,100.0,0.0,0.0,
5125,7358,2.5,['Searching for Debra Winger (2002)'],1,1,100.0,0.0,0.0,
5126,7360,3.4,['Dawn of the Dead (2004)'],25,22,88.0,72746991.0,127577349.0,tt0363547
5127,7361,4.122641509433962,['Eternal Sunshine of the Spotless Mind (2004)'],106,104,98.11320754716981,42380545.0,90014995.0,tt0338013
5128,7362,3.375,['Taking Lives (2004)'],4,4,100.0,0.0,0.0,
5129,7366,2.1666666666666665,['Jersey Girl (2004)'],6,3,50.0,0.0,0.0,
5130,7367,2.5,"['Ladykillers, The (2004)']",7,5,71.42857142857143,0.0,0.0,
5131,7369,2.25,['Scooby-Doo 2: Monsters Unleashed (2004)'],2,1,50.0,198543415.0,357850459.0,tt0267913
5132,7371,3.875,['Dogville (2003)'],8,7,87.5,0.0,0.0,
5133,7372,3.0,['Ned Kelly (2003)'],1,1,100.0,0.0,0.0,
5134,7373,3.2857142857142856,['Hellboy (2004)'],28,25,89.28571428571429,73527840.0,123102194.0,tt0167190
5135,7374,4.0,['Home on the Range (2004)'],1,1,100.0,61692142.0,94317626.0,tt0299172
5136,7375,4.333333333333333,"['Prince & Me, The (2004)']",3,3,100.0,0.0,0.0,
5137,7376,2.3333333333333335,['Walking Tall (2004)'],3,2,66.66666666666666,0.0,0.0,
5138,7379,4.0,['The Alamo (2004)'],1,1,100.0,0.0,0.0,
5139,7380,4.0,['Ella Enchanted (2004)'],6,6,100.0,28256983.0,28256983.0,tt0327679
5140,7381,2.6666666666666665,"['Whole Ten Yards, The (2004)']",3,2,66.66666666666666,20130602.0,32462531.0,tt0327247
5141,7382,3.5,"[""I'm Not Scared (Io non ho paura) (2003)""]",3,3,100.0,0.0,0.0,
5142,7386,4.0,"['Ten Commandments, The (1956)']",13,13,100.0,0.0,0.0,
5143,7387,3.6,['Dawn of the Dead (1978)'],10,9,90.0,72746991.0,127577349.0,tt0363547
5144,7394,3.0,['Those Magnificent Men in Their Flying Machines (1965)'],2,2,100.0,0.0,0.0,
5145,7395,3.5,['Cheaper by the Dozen (1950)'],1,1,100.0,0.0,0.0,
5146,7396,4.1,['Scenes From a Marriage (Scener ur ett \x84ktenskap) (1973)'],5,5,100.0,0.0,0.0,
5147,7407,2.5,['Africa Screams (1949)'],1,1,100.0,153041290.0,257002834.0,tt0117571
5148,7411,2.0,['Munchies (1987)'],2,1,50.0,0.0,0.0,
5149,7415,2.5,"['Late Show, The (1977)']",1,1,100.0,0.0,0.0,
5150,7419,3.875,['After Hours (1985)'],8,8,100.0,0.0,0.0,
5151,7437,3.0,['Connie and Carla (2004)'],1,1,100.0,9924151.0,9924151.0,tt0345074
5152,7438,3.6650485436893203,['Kill Bill: Vol. 2 (2004)'],103,91,88.3495145631068,0.0,0.0,
5153,7439,2.7857142857142856,"['Punisher, The (2004)']",7,5,71.42857142857143,25000178.0,33029713.0,tt1798709
5154,7444,2.8529411764705883,['13 Going on 30 (2004)'],17,11,64.70588235294117,70464299.0,118928779.0,tt0337563
5155,7445,3.391304347826087,['Man on Fire (2004)'],23,20,86.95652173913044,0.0,0.0,
5156,7448,0.5,['Envy (2004)'],1,0,0.0,0.0,0.0,
5157,7449,2.75,['Godsend (2004)'],2,1,50.0,23599429.0,39693164.0,tt0139239
5158,7450,2.0,['Laws of Attraction (2004)'],1,0,0.0,0.0,0.0,
5159,7451,3.517857142857143,['Mean Girls (2004)'],28,24,85.71428571428571,106112827.0,161490339.0,tt0377092
5160,7453,3.0,['New York Minute (2004)'],1,1,100.0,17287347.0,26163275.0,tt0363282
5161,7454,2.84375,['Van Helsing (2004)'],16,10,62.5,148168797.0,370143515.0,tt0338526
5162,7456,4.5,['Valentin (Valent¡n) (2002)'],1,1,100.0,0.0,0.0,
5163,7458,3.1875,['Troy (2004)'],32,27,84.375,164382856.0,597064223.0,tt0332452
5164,7459,4.75,['Carandiru (2003)'],2,2,100.0,0.0,0.0,
5165,7460,3.142857142857143,['Coffee and Cigarettes (2003)'],7,5,71.42857142857143,0.0,0.0,
5166,7478,4.0,['Swimming to Cambodia (1987)'],3,3,100.0,0.0,0.0,
5167,7481,3.375,['Enemy Mine (1985)'],4,3,75.0,0.0,0.0,
5168,7482,4.0,['Enter the Dragon (1973)'],9,9,100.0,0.0,0.0,
5169,7484,3.8333333333333335,['Gimme Shelter (1970)'],3,3,100.0,0.0,0.0,
5170,7487,3.3333333333333335,['Henry & June (1990)'],3,2,66.66666666666666,0.0,0.0,
5171,7492,3.0,['Martin (1977)'],1,1,100.0,0.0,0.0,
5172,7493,3.8,"['Three Faces of Eve, The (1957)']",5,5,100.0,0.0,0.0,
5173,7502,4.386363636363637,['Band of Brothers (2001)'],22,21,95.45454545454545,30991293.0,48905553.0,tt0765010
5174,7505,3.1666666666666665,"['Kingdom, The (Riget) (1994)']",3,2,66.66666666666666,0.0,0.0,
5175,7541,3.25,['100 Girls (2000)'],2,2,100.0,0.0,0.0,
5176,7560,3.375,['Fail-Safe (1964)'],4,4,100.0,17393015.0,42102643.0,tt1656190
5177,7564,5.0,['Kwaidan (Kaidan) (1964)'],1,1,100.0,0.0,0.0,
5178,7566,4.625,['28 Up (1985)'],4,4,100.0,318123879.0,794258938.0,tt1049413
5179,7569,3.727272727272727,['You Only Live Twice (1967)'],11,11,100.0,0.0,0.0,
5180,7570,3.5,['Octopussy (1983)'],5,5,100.0,0.0,0.0,
5181,7571,4.0,"['Blue Gardenia, The (1953)']",1,1,100.0,0.0,0.0,
5182,7572,3.5,['Wit (2001)'],3,3,100.0,0.0,0.0,
5183,7573,3.0714285714285716,['Never Say Never Again (1983)'],7,6,85.71428571428571,0.0,0.0,
5184,7574,5.0,['Maborosi (Maboroshi no hikari) (1995)'],1,1,100.0,0.0,0.0,
5185,7577,2.25,"['Magic Flute, The (Trollfl\x94jten) (1975)']",2,1,50.0,0.0,0.0,
5186,7579,2.8333333333333335,['Pride and Prejudice (1940)'],3,1,33.33333333333333,45779857.0,144259786.0,tt0414387
5187,7583,3.5,['In This Our Life (1942)'],1,1,100.0,0.0,0.0,
5188,7584,3.375,['Woman of the Year (1942)'],4,4,100.0,43275535.0,47783141.0,tt0483726
5189,7585,2.0,['Summertime (1955)'],1,0,0.0,0.0,0.0,
5190,7586,4.0,['Soldier of Orange (a.k.a. Survival Run) (Soldaat van Oranje) (1977)'],1,1,100.0,0.0,0.0,
5191,7587,4.0,"['Samoura\x8b, Le (Godson, The) (1967)']",6,6,100.0,6837603.0,26295088.0,tt1602620
5192,7613,3.0,['White Palace (1990)'],1,1,100.0,0.0,0.0,
5193,7614,3.5833333333333335,['Oklahoma! (1955)'],6,6,100.0,0.0,0.0,
5194,7615,3.75,['Desert Hearts (1985)'],2,2,100.0,0.0,0.0,
5195,7616,3.75,['Body Double (1984)'],2,2,100.0,19729056.0,19729056.0,tt0086984
5196,7619,3.8333333333333335,"['Miracle Worker, The (1962)']",3,3,100.0,79390606.0,79509747.0,tt0349825
5197,7620,4.0,['Monster in a Box (1992)'],1,1,100.0,43641017.0,73437720.0,tt0340855
5198,7624,4.0,['School Ties (1992)'],2,2,100.0,0.0,0.0,
5199,7625,4.0,['Girl (1998)'],1,1,100.0,0.0,0.0,
5200,7627,4.5,['Just Write (1997)'],1,1,100.0,0.0,0.0,
5201,7636,1.0,['Raising Cain (1992)'],1,0,0.0,0.0,0.0,
5202,7649,4.0,['Babylon 5: In the Beginning (1998)'],7,7,100.0,0.0,0.0,
5203,7650,3.0,"['Witchfinder General (Conquerer Worm, The) (1968)']",1,1,100.0,0.0,0.0,
5204,7669,4.416666666666667,['Pride and Prejudice (1995)'],6,6,100.0,45779857.0,144259786.0,tt0414387
5205,7697,3.5,"['Prince and the Showgirl, The (1957)']",1,1,100.0,0.0,0.0,
5206,7698,4.125,"['China Syndrome, The (1979)']",4,4,100.0,0.0,0.0,
5207,7700,4.75,"['Wages of Fear, The (Salaire de la peur, Le) (1953)']",2,2,100.0,0.0,0.0,
5208,7701,1.6666666666666667,"[""Look Who's Talking Too (1990)""]",3,1,33.33333333333333,0.0,0.0,
5209,7702,3.5,"[""Bells of St. Mary's, The (1945)""]",1,1,100.0,0.0,0.0,
5210,7705,3.5,['Pat and Mike (1952)'],1,1,100.0,0.0,0.0,
5211,7706,3.5833333333333335,['Animal Crackers (1930)'],6,5,83.33333333333334,0.0,0.0,
5212,7708,2.5,['Bedazzled (1967)'],1,1,100.0,0.0,0.0,
5213,7713,3.5,['Cat People (1942)'],3,3,100.0,16892876.0,50678628.0,tt0083722
5214,7714,3.75,['Camelot (1967)'],2,2,100.0,0.0,0.0,
5215,7720,4.25,"['Four Musketeers, The (1974)']",2,2,100.0,0.0,0.0,
5216,7728,3.625,"['Postman Always Rings Twice, The (1946)']",4,4,100.0,0.0,0.0,
5217,7738,3.75,"[""That's The Way I Like It (a.k.a. Forever Fever) (1998)""]",2,2,100.0,0.0,0.0,
5218,7743,3.25,['Explorers (1985)'],2,2,100.0,0.0,0.0,
5219,7748,3.5,['Pierrot le fou (1965)'],2,2,100.0,0.0,0.0,
5220,7753,3.5,['Tuesdays with Morrie (1999)'],1,1,100.0,0.0,0.0,
5221,7757,4.125,['Jason and the Argonauts (1963)'],4,4,100.0,138016721.0,224540219.0,tt1024648
5222,7759,1.0,['Nostalghia (1983)'],1,0,0.0,0.0,0.0,
5223,7762,3.0,"['Tinker, Tailor, Soldier, Spy (1979)']",1,1,100.0,25011304.0,84359926.0,tt1340800
5224,7764,3.0,"['Driller Killer, The (1979)']",1,1,100.0,0.0,0.0,
5225,7766,4.071428571428571,['Throne of Blood (Kumonosu j\x93) (1957)'],7,7,100.0,0.0,0.0,
5226,7767,4.25,"['Best of Youth, The (La meglio giovent\x97) (2003)']",4,4,100.0,0.0,0.0,
5227,7771,4.5,['Zorba the Greek (Alexis Zorbas) (1964)'],4,4,100.0,0.0,0.0,
5228,7773,5.0,"[""Bang, Bang, You're Dead (2002)""]",1,1,100.0,0.0,0.0,
5229,7774,3.5,['My Side of the Mountain (1969)'],1,1,100.0,0.0,0.0,
5230,7782,3.5,['Sniper (1993)'],2,2,100.0,0.0,0.0,
5231,7786,3.5,['Genghis Blues (1999)'],1,1,100.0,0.0,0.0,
5232,7787,4.5,['To Hell and Back (1955)'],1,1,100.0,0.0,0.0,
5233,7789,2.0,"['11\'09""01 - September 11 (2002)']",1,0,0.0,0.0,0.0,
5234,7790,4.0,"[""Bon Voyage, Charlie Brown (and Don't Come Back!) (1980)""]",1,1,100.0,2980024.0,10586685.0,tt0310778
5235,7791,2.8333333333333335,['Internal Affairs (1990)'],3,2,66.66666666666666,0.0,0.0,
5236,7792,3.3333333333333335,"['Parallax View, The (1974)']",3,3,100.0,0.0,0.0,
5237,7802,4.2,"['Warriors, The (1979)']",5,5,100.0,14144548.0,25079651.0,tt1291584
5238,7809,3.5,['Ambush (Rukaj\x84rven tie) (1999)'],2,2,100.0,0.0,0.0,
5239,7810,3.6666666666666665,['Babylon 5: A Call to Arms (1999)'],3,3,100.0,0.0,0.0,
5240,7811,3.75,['Babylon 5: The River of Souls (1998)'],2,2,100.0,0.0,0.0,
5241,7812,3.75,['Babylon 5: Thirdspace (1998)'],2,2,100.0,0.0,0.0,
5242,7815,1.5,['True Stories (1986)'],1,0,0.0,0.0,0.0,
5243,7817,3.5,['Zardoz (1974)'],2,2,100.0,0.0,0.0,
5244,7818,2.5,['School For Scoundrels (1960)'],1,1,100.0,0.0,0.0,
5245,7820,4.0,"['Virgin Spring, The (Jungfruk\x84llan) (1960)']",1,1,100.0,0.0,0.0,
5246,7822,3.5,['Mogambo (1953)'],2,2,100.0,0.0,0.0,
5247,7826,4.0,"['Secret Life of Walter Mitty, The (1947)']",2,2,100.0,0.0,0.0,
5248,7827,4.5,['Cypher (2002)'],3,3,100.0,25000178.0,33029713.0,tt1798709
5249,7831,3.6666666666666665,['Another Thin Man (1939)'],3,3,100.0,25000178.0,33029713.0,tt1798709
5250,7832,4.0,"['Thin Man Goes Home, The (1945)']",1,1,100.0,0.0,0.0,
5251,7833,3.8333333333333335,['Shadow of the Thin Man (1941)'],3,3,100.0,0.0,0.0,
5252,7834,3.6666666666666665,['After the Thin Man (1936)'],3,3,100.0,0.0,0.0,
5253,7835,3.75,['Song of the Thin Man (1947)'],2,2,100.0,0.0,0.0,
5254,7836,3.5833333333333335,['Woodstock (1970)'],6,6,100.0,0.0,0.0,
5255,7840,3.8333333333333335,['Gunga Din (1939)'],3,3,100.0,0.0,0.0,
5256,7841,2.8333333333333335,['Children of Dune (2003)'],3,2,66.66666666666666,37133914.0,37133914.0,tt0142032
5257,7842,3.2,['Dune (2000)'],5,4,80.0,37133914.0,37133914.0,tt0142032
5258,7843,3.5,['Lammbock (2001)'],1,1,100.0,0.0,0.0,
5259,7844,4.0,"['Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk) (1993)']",4,4,100.0,0.0,0.0,
5260,7845,3.0,['Tremors II: Aftershocks (1996)'],1,1,100.0,29717001.0,29717001.0,tt0100814
5261,7846,2.5,['Tremors 3: Back to Perfection (2001)'],1,1,100.0,29717001.0,29717001.0,tt0100814
5262,7872,2.5,['Getting It Right (1989)'],1,1,100.0,0.0,0.0,
5263,7878,4.5,['Straight to Hell (1987)'],1,1,100.0,0.0,0.0,
5264,7881,3.5,['White Zombie (1932)'],1,1,100.0,0.0,0.0,
5265,7882,2.5,['The Plague of the Zombies (1966)'],1,1,100.0,0.0,0.0,
5266,7883,3.0,['I Walked with a Zombie (1943)'],1,1,100.0,0.0,0.0,
5267,7888,3.5,['How to Succeed in Business Without Really Trying (1967)'],1,1,100.0,0.0,0.0,
5268,7889,4.5,['Pat Garrett and Billy the Kid (1973)'],1,1,100.0,0.0,0.0,
5269,7892,2.0,"['Street Fighter, The (Gekitotsu! Satsujin ken) (1974)']",1,0,0.0,52529749.0,156259619.0,tt0111301
5270,7894,4.0,"['Duck, You Sucker (1971)']",2,2,100.0,0.0,0.0,
5271,7895,3.5,['Bring Me the Head of Alfredo Garcia (1974)'],1,1,100.0,0.0,0.0,
5272,7897,3.0,"['Ballad of Cable Hogue, The (1970)']",1,1,100.0,0.0,0.0,
5273,7899,3.1666666666666665,['Master of the Flying Guillotine (Du bi quan wang da po xue di zi) (1975)'],3,3,100.0,0.0,0.0,
5274,7914,4.0,['Berlin: Symphony of a Great City (Berlin: Die Sinfonie der Groástadt) (1927)'],1,1,100.0,0.0,0.0,
5275,7915,3.5,['Samurai Fiction (SF: Episode One) (1998)'],1,1,100.0,0.0,0.0,
5276,7916,3.5,['Gidget (1959)'],2,2,100.0,0.0,0.0,
5277,7919,4.5,['Drunken Angel (Yoidore tenshi) (1948)'],1,1,100.0,0.0,0.0,
5278,7920,3.5,['Desperate Living (1977)'],2,2,100.0,0.0,0.0,
5279,7921,3.0,"[""Devil's Rain, The (1975)""]",1,1,100.0,35977680.0,67676882.0,tt1314655
5280,7922,2.5,"['Valachi Papers,The (1972)']",1,1,100.0,0.0,0.0,
5281,7924,4.5,['Stray Dog (Nora inu) (1949)'],1,1,100.0,0.0,0.0,
5282,7925,3.25,"['Hidden Fortress, The (Kakushi-toride no san-akunin) (1958)']",6,6,100.0,0.0,0.0,
5283,7926,4.5,['High and Low (Tengoku to jigoku) (1963)'],2,2,100.0,0.0,0.0,
5284,7932,5.0,['Dark Days (2000)'],1,1,100.0,0.0,0.0,
5285,7934,3.5833333333333335,['Zelig (1983)'],6,6,100.0,0.0,0.0,
5286,7935,4.0,['Face to Face (Ansikte mot ansikte) (1976)'],1,1,100.0,0.0,0.0,
